code,ticker,company_name,sector,best_variant,theme_text_regenerated,theme_text_regenerated_compact,theme_text_regenerated_normalized,theme_hit_count
141A,141A.T,トライアルホールディングス,小売業,theme_bodyleft,"ー 5 2 料 東 誕 c 幻 ・ 4 な 1 第 → ー 7 テ ィ ー ・ エ イ チ ・ シ ー 9 , 7 1 【 株 式 】 & 1 3 【 株 ド 1 27 な 幻 」 幻 生 3 〉 ヒ ロ イ ッ ク イ ン ベ ス ト メ 図 】 12 1 阜 (OA) Ⅱ 己 資 本 1 , 側 1 永 田 久 男 1 高 安 ま 比 事 00 、 0 、 、 0 1 加 2 18 ー 物 「 17 川 ャ マ エ 野 70 , 側 7 三 井 品 18 0 18 0 4 幻 3 【 指 標 等 】 = 6 〉 加 藤 側 0 和 4 ROA 4. 予 4. V よ 困 T を 和 0 幻 91 調 ー 株 益 国 人 四 幻 21 一 に 【 役 員 3 永 久 男 供 田","ー52料東誕c幻・4な1第→ー7ティー・エイチ・シー9,71【株式】&13【株ド127な幻」幻生3〉ヒロイックインベストメ図】121阜(OA)Ⅱ己資本1,側1永田久男1高安ま比事00、0、、01加218ー物「17川ャマエ野70,側7三井品1801804幻3【指標等】=6〉加藤側0和4ROA4.予4.Vよ困Tを和0幻91調ー株益国人四幻21一に【役員3永久男供田","ー52料東誕c幻・4な1第→ー7ティー・エイチ・シー9,71【株式】&13【株ドな幻」幻生3〉ヒロイックインベストメ図】阜(OA)Ⅱ己資本1,側1永田久男1高安ま比事00、0、、01加ー物「17川ャマエ野70,側7三井品幻3【指標等】=6〉加藤側0和4人四幻21一に【役員3永久男供田",0
1420,1420.T,サンヨーホームズ,建設業,theme_bodyleft,"ー 7 △ 1 身 121 1 4 東 S ロ 、 4.8 第 → ー 7 f) OA) 3 5 【 株 式 】 & ー 6 飛 【 株 主 1 均 , 名 閉 コ 〉 庸 第 1 阪 L ー X ー L 310 幻 5 オ リ ッ ク ス 1 ー ま 2 生 3 > 而 関 西 電 力 1 Ⅱ . 1 10.3 Ⅱ 己 資 本 , 日 本 カ ス ト デ ィ 銀 行 78 2 714 4 【 指 標 等 】 く 4 ・ 3 〉 仆 友 牛 命 保 険 5 ( o.3) ス ヾ 高 安 日 ・ ROE ー ん く 円 メ ー : 勳 橆 & 4 れ 4 調 株 益 743 7 1 韻 益 ( 143 1 9 【 役 員 田 中 戉 典 供 舩 岡 戸 年 00 、 ( 0 年 満 、 0 ) 、 チ .. 福 井 江 治 い を 高 和 則 ・ 田","ー7△1身12114東Sロ、4.8第→ー7f)OA)35【株式】&ー6飛【株主1均,名閉コ〉庸第1阪LーXーL310幻5オリックス1ーま2生3>而関西電力1Ⅱ.110.3Ⅱ己資本,日本カストディ銀行7827144【指標等】く4・3〉仆友牛命保険5(o.3)スヾ高安日・ROEーんく円メー:勳橆&4れ4調株益74371韻益(14319【役員田中戉典供舩岡戸年00、(0年満、0)、チ..福井江治いを高和則・田","ー7△1身東Sロ、4.8第→ー7f)OA)35【株式】&ー6飛【株主1均,名閉コ〉庸第1阪LーXーL幻5オリックス1ーま2生3>而関西電力1Ⅱ..3Ⅱ己資本,命保険5(o.3)スヾ高安日・1韻益(【役員田中戉典供舩岡戸年00、(0年満、0)、チ..福井江治いを高和則・田",2
1429,1429.T,日本アクア,建設業,theme_bodyleft,"ー 7 25 幟 0 ー よ 1 2 料 0 ・ れ 6 Ⅱ 己 資 本 8 , 側 1 日 本 マ ス タ 1 匯 ヒ ノ キ ャ グ ル ー プ 臨 行 0 9 【 株 式 】 & , 78 飛 【 株 月 , 4 名 く な 肥 〉 庸 高 ま 比 0 、 0 、 ー ザ 、 ← ( 0 ~ レ Ⅱ 9 7740 ー ー f. 1 を 4 , ゴ ー ル ド マ ン ・ サ ッ ク ス ・ バ ン ク ヨ Ⅱ 例 ー 【 指 標 等 】 4 な ー わ ー ロ ッ パ ( Lu 1 ・ 9 高 安 日 ・ ・ ROE 程 4 ー JP モ ル ガ ン 47 ー 3 2 ー 4 ROA 9 ー 予 1 住 ノ ル ウ ェ ー 1 9 ・ 、 年 00 、 、 0 チ 「 1 い 文 ( 報 ー 上","ー725幟0ーよ12料0・れ6Ⅱ己資本8,側1日本マスタ1匯ヒノキャグループ臨行09【株式】&,78飛【株月,4名くな肥〉庸高ま比0、0、ーザ、←(0~レⅡ97740ーーf.1を4,ゴールドマン・サックス・バンクヨⅡ例ー【指標等】4なーわーロッパ(Lu1・9高安日・・ROE程4ーJPモルガン47ー32ー4ROA9ー予1住ノルウェー19・、年00、、0チ「1い文(報ー上","ー幟0ーよ12料0・れ6Ⅱ己資本8,側1日本マスタ1匯ヒノキャグループ臨行09【株式】&,78飛【株月,4名くな肥〉庸高ま比0、0、ーザ、←(0~レⅡーーf.1を4,ゴールドマン・サックス・バンクヨⅡ例ー【指標等】4なーわーロッパ(Lu1・9高安日・・ー予1住ノルウェー19・、年00、、0チ「1い文(報ー上",0
142A,142A.T,ジンジブ,サービス業,theme_wide,"な 貶 ・ 3 ・ 4 東 ⑥ 24 ー 24 3 → ー (OA 3 幻 4 【 株 式 】 4 輸 俐 【 株 ド 乢 例 2 名 く ① 佐 々 木 ま 秀 石 7 2,179 ノ ム 2 ノ ミ ニ ー 殳 ・ オ ム コ ー シ ン キ ャ ッ シ ュ 有 ー ナ ン ト cvC2 号 ′ 【 指 標 等 】 く 〉 合 ROE 予 村 券 ROA ー 川","な貶・3・4東⑥24ー243→ー(OA3幻4【株式】4輸俐【株ド乢例2名く①佐々木ま秀石72,179ノム2ノミニー殳・オムコーシンキャッシュ有ーナントcvC2号′【指標等】く〉合ROE予村券ROAー川","な貶・3・4東⑥24ー→ー(OA3幻4【株式】4輸俐【株ド乢例2名く①佐々木ま秀石72,ノム2ノミニー殳・オムコーシンキャッシュ有ーナントcvC2号′【指標等】く〉合",0
1430,1430.T,ファーストコーポレーション,建設業,theme_bodyleft,"矼 5 15. 4 三 和 . G3 カ 燔 、 東 S 1 1 1 & 1 5 ー 7 .0 Ⅱ 己 資 本 8 , 藤 み さ を 引 圏 18 & 2 ) Ⅱ 8 8 1 9 幻 4 ー 0 1 阪 中 村 利 【 株 式 】 & ー 【 株 ド 1 肥 , 訂 砌 く な Ⅱ 〉 庸 7 一 ・ カ ス ト デ ィ 日 1 比 日 マ ス タ れ ム 5 7 , 7 ロ 4 , ロ 19 4 ・ 、 年 22 、 ( 5 年 前 ) 価 13 チ 、 1 中 村 井","矼515.4三和.G3カ燔、東S111&15ー7.0Ⅱ己資本8,藤みさを引圏18&2)Ⅱ8819幻4ー01阪中村利【株式】&ー【株ド1肥,訂砌くなⅡ〉庸7一・カストディ日1比日マスタれム57,7ロ4,ロ194・、年22、(5年前)価13チ、1中村井","矼.4三和.G3カ燔、東S&15ー7.0Ⅱ己資本8,藤みさを引圏18&2)Ⅱ幻4ー01阪中村利【株式】&ー【株ド1肥,訂砌くなⅡ〉庸7一・カストディ日1比日マスタれム57,7ロ4,ロ・、年22、(5年前)価13チ、1中村井",0
1431,1431.T,Ｌｉｂ Ｗｏｒｋ,建設業,theme_wide,幻 . 4 ・ 2 跿 3 24 ー 24 3 ( 7 新 7 【 株 式 】 ー 引 俐 【 株 ド 名 く な 貶 S ホ ー ル デ ィ ン グ (OA 8 行 7 4 【 指 標 等 】 > 巻 雄 ー ROA % ー く 外 〉 凹 く 瀞,幻.4・2跿324ー243(7新7【株式】ー引俐【株ド名くな貶Sホールディング(OA8行74【指標等】>巻雄ーROA%ーく外〉凹く瀞,幻.4・2跿ー(7新7【株式】ー引俐【株ド名くな貶Sホールディング(OA8行74【指標等】>巻雄ー,0
1433,1433.T,ベステラ,建設業,theme_bodyleft,".9 ー → OA) 7 23 17. 東 P 【 株 式 】 & 飛 【 株 1 7 , 名 く 既 1> 庸 1 1 阪 ] TERRA ・ 1 ー 16 ー Ⅱ 己 資 本 4 , 長 泰 治 一 生 l> il 衾 ス タ : ( ド 日 31 35 当 野 炳 樹 1 14.5 高 安 期 1 ( 6 ( 3 0 4 , 四 2 Ⅱ 71 3 期 【 指 標 等 】 く 4 ・ 1> 野 仕 秀 10( い ) 高 安 日 ・ ROE ー 予 、 く 円 > o.3 、 : 勳 橆 : 10M ー 11 調 ー 株 益 931 ん ロ 第 4. ・ 、 年 5 年 満 住 )",".9ー→OA)72317.東P【株式】&飛【株17,名く既1>庸11阪]TERRA・1ー16ーⅡ己資本4,長泰治一生l>il衾スタ:(ド日3135当野炳樹114.5高安期1(6(304,四2Ⅱ713期【指標等】く4・1>野仕秀10(い)高安日・ROEー予、く円>o.3、:勳橆:10Mー11調ー株益931んロ第4.・、年5年満住)",".9ー→OA).東P【株式】&飛【株17,名く既1>庸11阪]TERRA・1ー16ーⅡ己資本4,長泰治一生l>il衾スタ:(ド日当野炳樹.5高安期1(6(,四2Ⅱ期【指標等】く4・1>野仕秀10(い)高安日・調ー株益んロ第4.・、年5年満住)",0
1434,1434.T,ＪＥＳＣＯホールディングス,建設業,theme_bodyleft,一 和 和 ロ 2 太 村 加 窪 名 ケ 会 会 緡 本 — ゞ ュ ス 俊 コ テ ム 、 電 光 引 大 川 彰 > 〉 蚣 ー も 髯 坂 梺 国 物 光 「 【 日 自 ャ 唐 自 清 四 松 外 儀 0 = 本 柵 ( 6 安 ー 期 東 ー,一和和ロ2太村加窪名ケ会会緡本—ゞュス俊コテム、電光引大川彰>〉蚣ーも髯坂梺国物光「【日自ャ唐自清四松外儀0=本柵(6安ー期東ー,一和和ロ2太村加窪名ケ会会緡本—ゞュス俊コテム、電光引大川彰>〉蚣ーも髯坂梺国物光「【日自ャ唐自清四松外儀0=本柵(6安ー期東ー,0
1435,1435.T,ｒｏｂｏｔ ｈｏｍｅ,不動産業,theme_bodyleft,"16. ー 5 例 → 第 IO カ ー 7 引 .3 △ 1 【 株 式 】 & 9 い 【 株 主 丿 四 , 名 く な 肥 〉 庸 1 占 木 大 畉 4 圏 9 , 11 Ⅱ 己 資 本 9 , イ ア イ ス タ 不 動 岸 1 ー 3 を 田 八 木 短 資 0.9 ー 4 【 指 標 等 】 く 肥 〉 楽 高 統 安 日 ・ ROE 1 ー 予 7. ぃ 融 1 貯 6 1 4 最 純 益 ( 1 富 2 ) 3 , ・ 0 、 ( 0 年 満 、 、 ) 0 0 ・ 【 役 い リ 大 咲 報 暑 本","16.ー5例→第IOカー7引.3△1【株式】&9い【株主丿四,名くな肥〉庸1占木大畉4圏9,11Ⅱ己資本9,イアイスタ不動岸1ー3を田八木短資0.9ー4【指標等】く肥〉楽高統安日・ROE1ー予7.ぃ融1貯614最純益(1富2)3,・0、(0年満、、)00・【役いリ大咲報暑本","16.ー5例→第IOカー7引.3△1【株式】&9い【株主丿四,名くな肥〉庸1占木大畉4圏9,11Ⅱ己資本9,イアイスタ不動岸1ー3を田八木短資0.9ー4【指標等】く肥〉楽高統安日・3,・0、(0年満、、)00・【役いリ大咲報暑本",0
1436,1436.T,グリーンエナジー＆カンパニー,建設業,theme_bodyleft,0 、 っ 2 ワ 1 ワ 1 ワ 1 ワ 1 1 ー 名 ノ 株 券 緡 江 ・ ビ リ 自 業 証 茉 ガ 0 主 フ [ イ 崎 間 蹤 大 村 富 国 信 俶 鈴 楽 内 世 福 5 娘 膈 業 い → 1 1 分 ー 公 ー ー 1 6 ル ス,0、っ2ワ1ワ1ワ1ワ11ー名ノ株券緡江・ビリ自業証茉ガ0主フ[イ崎間蹤大村富国信俶鈴楽内世福5娘膈業い→11分ー公ーー16ルス,0、っ2ワ1ワ1ワ1ワ11ー名ノ株券緡江・ビリ自業証茉ガ0主フ[イ崎間蹤大村富国信俶鈴楽内世福5娘膈業い→11分ー公ーー16ルス,0
1438,1438.T,岐阜造園,建設業,theme_bodyleft,"ー 5 住 4 1 位 11 - 諸 よ カ 舸 → ( 13 り ー 7 7.0 【 株 式 】 & 四 飛 【 株 7 4.3 > Ⅱ 己 資 本 3 : 株 会 4 : 9 恥 142 い 同 会 社 小 栗 達 弘 オ フ ィ ス 儕 ( ・ 3 ) 1 1 阪 ] 奐 水 ハ ッ ス 2 料 幻 9 10 よ ー 幻 4 14 1 【 指 標 等 】 く の 小 栗 鬻 22 ー 7 例 冪 、 ( 。 年 社 , 、 ) 柵 品 ー 嚼 円 韻 益 ( な の 幻 1 刈 幻 18 幻 ROA & 予 7 く 円 > : 勳 橆","ー5住41位11-諸よカ舸→(13りー77.0【株式】&四飛【株74.3>Ⅱ己資本3:株会4:9恥142い同会社小栗達弘オフィス儕(・3)11阪]奐水ハッス2料幻910よー幻4141【指標等】くの小栗鬻22ー7例冪、(。年社,、)柵品ー嚼円韻益(なの幻1刈幻18幻ROA&予7く円>:勳橆","ー5住41位11-諸よカ舸→(13りー77.0【株式】&四飛【株74.3>Ⅱ己資本3:株会4:9恥い同会社小栗達弘オフィス儕(・3)11阪]奐水ハッス2料幻よー幻【指標等】くの小栗鬻22ー7例冪、(。年社,、)柵品ー嚼円韻益(なの幻1刈幻18幻",0
143A,143A.T,イシン,サービス業,theme_bodyleft,れ 物 ー 8 Ⅷ 義 券 第 希 券 総 仕 太 大 測 田 証 和 美 証 一 亮 . 石 旧 ロ 田 天 岡 下 本 2 信 【 明 村 桜 楽 片 皿 森 松 外 投 聴 犠 7 ー 予 チ 一 1 一 4 1 1 -1 ・ い 1 ー ー 1,れ物ー8Ⅷ義券第希券総仕太大測田証和美証一亮.石旧ロ田天岡下本2信【明村桜楽片皿森松外投聴犠7ー予チ一1一411-1・い1ーー1,れ物ー8Ⅷ義券第希券総仕太大測田証和美証一亮.石旧ロ田天岡下本2信【明村桜楽片皿森松外投聴犠7ー予チ一1一-1・い1ーー1,0
1443,1443.T,技研ホールディングス,建設業,theme_wide,24 ー 【 株 式 】 ー 俐 【 株 ド ・ く 既 3 〉 ン リ ー ナ / マ ク ロ ス 4 圏 夢 み つ け 務 ) く 2 3 〉 市 S B I 【 指 標 等 】 〉 制 2 ー 幻 ー 有 3 4 ン リ ー ジ ア ト レ ー デ - 第 7 5 大 島 、 男 4 き 比 事 讐 今 拿 融 龕 安 統 日 ・ ROE リ 友 孀 託 r 24 3 あ 214 ー ROA % ー く 外,24ー【株式】ー俐【株ド・く既3〉ンリーナ/マクロス4圏夢みつけ務)く23〉市SBI【指標等】〉制2ー幻ー有34ンリージアトレーデ-第75大島、男4き比事讐今拿融龕安統日・ROEリ友孀託r243あ214ーROA%ーく外,24ー【株式】ー俐【株ド・く既3〉ンリーナ/マクロス4圏夢みつけ務)く23〉市SBI【指標等】〉制2ー幻ー有34ンリージアトレーデ-第75大島、男4き比事讐今拿融龕安統日・,0
1444,1444.T,ニッソウ,建設業,theme_bodyleft,一 3 っ っ っ ワ 1 幻 Ⅱ 6 ん ヒ ー 供 信 清 裕 ナ 栄 美 弘 男 > 主 日 日 通 澤 藤 = 社 島 下 国 信 ー 外 投 韓 【 光 チ 宮 ⅱ く く 1 っ ・ 異 出 歌 高 公 1 よ ( 幻 ー 1 6 ル ス : 5 年 前 一 ),一3っっっワ1幻Ⅱ6んヒー供信清裕ナ栄美弘男>主日日通澤藤=社島下国信ー外投韓【光チ宮ⅱくく1っ・異出歌高公1よ(幻ー16ルス:5年前一),一3っっっワ1幻Ⅱ6んヒー供信清裕ナ栄美弘男>主日日通澤藤=社島下国信ー外投韓【光チ宮ⅱくく1っ・異出歌高公1よ(幻ー16ルス:5年前一),0
1446,1446.T,キャンディル,建設業,theme_bodyleft,"ー 7 ー 5 6 & 3 【 株 式 】 & 107 【 株 川 閉 コ 〉 庸 4 1 当 : 阪 イ 引 越 当 ー 2 な 4 1 1 第 → ー 19. Ⅱ 己 資 本 2 , 8 大 四 幸 四 郎 24 本 比 4 & 自 社 グ ル ー プ 従 業 員 れ 株 会 東 S 9 絽 、 毬 ー 3 似 9 4 0 響 「 1 1 日 本 マ ス タ ー ・ ー 呂 朝 4 5 3 【 指 標 等 】 く の 高 安 日 ・ ・ ROE ー を & 脇 第 ヒ ? ↓ 業 Ⅱ 2 1 5 11 最 純 益 ( 円 . の 幻 7 △ 1","ー7ー56&3【株式】&107【株川閉コ〉庸41当:阪イ引越当ー2な411第→ー19.Ⅱ己資本2,8大四幸四郎24本比4&自社グループ従業員れ株会東S9絽、毬ー3似940響「11日本マスター・ー呂朝453【指標等】くの高安日・・ROEーを&脇第ヒ?↓業Ⅱ21511最純益(円.の幻7△1","ー7ー56&3【株式】&【株川閉コ〉庸41当:阪イ引越当ー2な第→ー19.Ⅱ己資本2,8大四幸四郎24本比4&自社グループ従業員れ株会東S9絽、毬ー3似響「11日本マスター・ー呂朝【指標等】くの高安日・・.の幻7△1",0
1447,1447.T,ＳＡＡＦホールディングス,建設業,theme_bodyleft,清 未 品 11 加 訂 ー 号 会 緡 俊 ー 守 資 ス 券 則 世 持 ー ー ト 成 合 京 和 井 日 社 ー ー ー 外 投 【 川 東 国 大 松 ア リ く く 61 っ 0 1 2 8 6 ル ス,清未品11加訂ー号会緡俊ー守資ス券則世持ーート成合京和井日社ーーー外投【川東国大松アリくく61っ01286ルス,清未品11加訂ー号会緡俊ー守資ス券則世持ーート成合京和井日社ーーー外投【川東国大松アリくく61っルス,0
1450,1450.T,ＴＡＮＡＫＥＮ,建設業,theme_bodyleft,"ー 5 載 07 第 0 → 1 ー 7 1 に 5 ー & 3 自 社 グ ル ー プ 取 引 先 株 会 1 【 株 式 】 & 1 , 飛 【 株 1 4.3 〉 庸 2 1 2 ~ 齠 > 侃 イ シ グ 凵 叫 Ⅱ 己 資 本 3 ご っ こ 本 比 割 ペ ン カ ン 機 に 1 【 指 標 等 】 く 4 ・ 3 〉 大 ・ 商 へ 亠 物 「 3 , 叨 設 楽 “ 6 丘 4 6 4.9 6 4.9 5 45 4 よ 2 ( ) 高 安 日 ・ ROE 1 ー 予 7 、 公 益 財 団 伝 人 岐 阜 ? ー 1 ROA 4 ー 予 4 14 1 0 ・ 調 ー 株 益 14N 0 最 純 益 ( 幻 コ ) 訂 2 く 信 〉 0 、 ・ 定 . 、 、 年 、 ( 0 年 満 005 0 チ 【 役 儀 t) 中 声 ・ 靨 羅 調","ー5載07第0→1ー71に5ー&3自社グループ取引先株会1【株式】&1,飛【株14.3〉庸212~齠>侃イシグ凵叫Ⅱ己資本3ごっこ本比割ペンカン機に1【指標等】く4・3〉大・商へ亠物「3,叨設楽“6丘464.964.95454よ2()高安日・ROE1ー予7、公益財団伝人岐阜?ー1ROA4ー予41410・調ー株益14N0最純益(幻コ)訂2く信〉0、・定.、、年、(0年満0050チ【役儀t)中声・靨羅調","ー5載07第0→1ー71に5ー&3自社グループ取引先株会1【株式】&1,飛【株14.3〉庸~齠>侃イシグ凵叫Ⅱ己資本3ごっこ本比割ペンカン機に1【指標等】く4・3〉大・商へ亠物「3,叨設楽“6丘..よ2()高安日・ー予・調ー株益14N0最純益(幻コ)訂2く信〉0、・定.、、年、(0年満チ【役儀t)中声・靨羅調",0
145A,145A.T,Ｌ ｉｓ Ｂ,情報・通信業,theme_bodyleft,ー 7 四 .1 幻 . 4 51 阜 東 誕 c ー 5 → ー ( Ⅱ り OA) 高 値 ム 37.0 41 2 1 3 制 7 4 高 師 安 日 ・ 2 11 1 1 幻 818 1 国 人 【 株 式 】 & 第 幻 【 株 1 均 な ー 幻 庸 27 チ ェ ン ジ HLD 72 Ⅱ 己 資 本 1 DC ー ベ ン チ ャ ー 成 長 支 援 投 本 比 6 鵯 資 事 業 組 合 537 ア ズ リ ン 4 惑 「 サ ン ロ フ 、 9 浮 川 和 12 2 8 9 【 指 標 等 】 4 肥 〉 T れ 0 t ROE 75 新 一 品 戸 8 1.9 7 1 最 純 益 ( な 肥 ) 46 0 チ ・ ・ 【 役 ハ t) 横 井 加 納,ー7四.1幻.451阜東誕cー5→ー(ⅡりOA)高値ム37.041213制74高師安日・21111幻8181国人【株式】&第幻【株1均なー幻庸27チェンジHLD72Ⅱ己資本1DCーベンチャー成長支援投本比6鵯資事業組合537アズリン4惑「サンロフ、9浮川和12289【指標等】4肥〉Tれ0tROE75新一品戸81.971最純益(な肥)460チ・・【役ハt)横井加納,ー7四.1幻.阜東誕cー5→ー(ⅡりOA)高値ム37.制74高師安日・幻国人【株式】&第幻【株1均なー幻庸27チェンジHLD72Ⅱ己資本1DCーベンチャー成長支援投本比6鵯資事業組合アズリン4惑「サンロフ、9浮川和【指標等】4肥〉Tれ0t60チ・・【役ハt)横井加納,0
146A,146A.T,コロンビア・ワークス,不動産業,theme_bodyleft,ー 5 2.10 → ー 幻 ・ 公 カ 幻 . 4 OA) 東 s 高 値 高 師 安 師 呂 2 1 4 5 2 1 4 国 人 1 5 3400 1 ー 7 【 株 式 】 & 44m 飛 【 株 主 爲 名 く な ー 幻 韻 益 ( な 肥 ) 1 6 ・ 場 大 庭 票 彦 ・ ROA 4 ・ 予 5 曾 単 中 内 準 水 山 直 ROE 肥 れ 【 指 標 等 】 く 肥 〉 16 6 1 引 1 52 刈 Nstyleg) 1,ー52.10→ー幻・公カ幻.4OA)東s高値高師安師呂2145214国人1534001ー7【株式】&44m飛【株主爲名くなー幻韻益(な肥)16・場大庭票彦・ROA4・予5曾単中内準水山直ROE肥れ【指標等】く肥〉1661引152刈Nstyleg)1,ー52.10→ー幻・公カ幻.4OA)東s高値高師安師呂国人ー7【株式】&44m飛【株主爲名くなー幻韻益(な肥)16・場大庭票彦・,0
147A,147A.T,ソラコム,情報・通信業,theme_bodyleft,"ー 7 △ .4 14. ま 5 第 : 0.1 1 , 1 引 ( 3 仕 5 高 統 安 日 ・ 2 ー 材 7 1 1 147 材 ・ 、 年 圓 、 ( 5 年 0 ・ ) 【 株 式 】 & 幻 3 肥 【 株 主 名 閉 コ 〉 庸 第 1 ] 三 谷 574 務 く 生 3 > 而 日 ・ カ ス ト デ ィ 信 託 冂 ( T 1 阜 資 2 9 , 9 DK) 6 公 益 財 団 法 人 -- : 谷 響 羮 具 ) Ⅱ 己 資 本 川 聡 一 : 谷 明 最 益 ( 」 の い 41 く 0 ・ ・ 、 ・ 定 調 株 益 15 0 ROA 1 ー 予 住 三 谷 明 子 ROE ・ 予 11. 三 井 友 海 .E 火 災 一 1 4 【 指 標 等 】 く 4 ・ 3 〉 80 3 コ ー ー f• 1 を ー 北 銀 ー よ 3 , 射 2 北 陸 銀 ー 70 自 社 ( 自 株 「 1 ) Ⅱ 2 4 1450","ー7△.414.ま5第:0.11,1引(3仕5高統安日・2ー材711147材・、年圓、(5年0・)【株式】&幻3肥【株主名閉コ〉庸第1]三谷574務く生3>而日・カストディ信託冂(T1阜資29,9DK)6公益財団法人--:谷響羮具)Ⅱ己資本川聡一:谷明最益(」のい41く0・・、・定調株益150ROA1ー予住三谷明子ROE・予11.三井友海.E火災一14【指標等】く4・3〉803コーーf•1をー北銀ーよ3,射2北陸銀ー70自社(自株「1)Ⅱ241450","ー7△..ま5第:0.11,1引(3仕5高統安日・2ー材材・、年圓、(5年0・)【株式】&幻3肥【株主名閉コ〉庸第1]三谷務く生3>而日・カストディ信託冂(T1阜資29,9DK)6公益財団法人--:谷響羮具)Ⅱ己資本川聡一:谷明最益(」のい41く0・・、・定調株益f•1をー北銀ーよ3,射2北陸銀ー70自社(自株「1)Ⅱ",0
148A,148A.T,ハッチ・ワーク,情報・通信業,theme_bodyleft,"ー 7 四 .1 幻 ・ 4 東 誕 c 2 料 ー 5 → ー 幻 COI) (OA) 高 値 ム .7 【 株 式 】 & 1 7 【 株 丿 幻 な ー 幻 庸 1 1 割 大 竹 ア ン ド バ ー ト ナ ー ズ 181 く 肥 生 3 > 而 国 ダ イ ナ 工 ッ グ 幻 ー 2 , 大 竹 弘 幻 ー 圏 Ⅱ 己 資 本 574 EOS イ ノ ベ ー シ ョ ン 第 一 ト 本 比 ナ ー ズ 合 同 会 社 Ⅱ 増 田 知 半 ー 「 9 ク 冾 5 ( ) 和 ー 3 ー 邸 【 指 標 等 】 4 彑 肥 〉 イ ノ ベ ー シ ョ ン ・ エ ン ジ ン 1 4 例 行 7 ROA 4 ・ 予 11 自 社 ( 第 高 安 呂 ・ ROE い & } 21 OO 国 人 調 株 益 最 純 益 ( な 肥 ) 行","ー7四.1幻・4東誕c2料ー5→ー幻COI)(OA)高値ム.7【株式】&17【株丿幻なー幻庸11割大竹アンドバートナーズ181く肥生3>而国ダイナ工ッグ幻ー2,大竹弘幻ー圏Ⅱ己資本574EOSイノベーション第一ト本比ナーズ合同会社Ⅱ増田知半ー「9ク冾5()和ー3ー邸【指標等】4彑肥〉イノベーション・エンジン14例行7ROA4・予11自社(第高安呂・ROEい&}21OO国人調株益最純益(な肥)行","ー7四.1幻・4東誕c2料ー5→ー幻COI)(OA)高値ム.7【株式】&17【株丿幻なー幻庸11割大竹アンドバートナーズく肥生3>而国ダイナ工ッグ幻ー2,大竹弘幻ー圏Ⅱ己資本EOSイノベーション第一ト本比ナーズ合同会社Ⅱ増田知半ー「9ク冾5()和ー3ー邸【指標等】4彑肥〉イノベーション・エンジン14例行7",0
